dwd_wh_dsc_inbound_line_dtl_di.wms_company_id,dwd_wh_dsc_inbound_line_dtl_di.wms_company_name,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_inbound_line_dtl_di.internal_id,dwd_wh_dsc_inbound_line_dtl_di.asn_id,dwd_wh_dsc_inbound_line_dtl_di.asn_line_id,dwd_wh_dsc_inbound_line_dtl_di.asn_status,dwd_wh_dsc_inbound_line_dtl_di.sku_code,dwd_wh_dsc_inbound_line_dtl_di.sku_name,dwd_wh_dsc_inbound_line_dtl_di.sku_desc,dwd_wh_dsc_inbound_line_dtl_di.sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.batch_number,dwd_wh_dsc_inbound_line_dtl_di.serial_number,dwd_wh_dsc_inbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.product_category,dwd_wh_dsc_inbound_line_dtl_di.product_status,dwd_wh_dsc_inbound_line_dtl_di.original_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_volume,dwd_wh_dsc_inbound_line_dtl_di.receive_weight,dwd_wh_dsc_inbound_line_dtl_di.quantity_um,dwd_wh_dsc_inbound_line_dtl_di.volume_um,dwd_wh_dsc_inbound_line_dtl_di.weight_um,dwd_wh_dsc_inbound_line_dtl_di.std_receive_volume,dwd_wh_dsc_inbound_line_dtl_di.std_receive_weight,dwd_wh_dsc_inbound_line_dtl_di.expire_date,dwd_wh_dsc_inbound_line_dtl_di.create_time,dwd_wh_dsc_inbound_line_dtl_di.receipt_time,dwd_wh_dsc_inbound_line_dtl_di.closed_date,dwd_wh_dsc_inbound_line_dtl_di.last_modified_date,dwd_wh_dsc_inbound_line_dtl_di.src_inc_day,dwd_wh_dsc_inbound_line_dtl_di.data_source,dwd_wh_dsc_inbound_line_dtl_di.inc_day,dwd_wh_dsc_inbound_line_dtl_di.src
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106807,null,08731-20.000.00,08731-20.000.00,草剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106815,null,18708-20.000.00,18708-20.000.00,迷你长方形喷灌器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106806,null,04029-20.000.00,04029-20.000.00,集草斗,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106805,Damage,04022-20.000.00,04022-20.000.00,400C型豪华手动割草机,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106813,null,08250-20.000.00,08250-20.000.00,取水结点阀,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106804,null,18201-20.000.00,18201-20.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106803,null,12303-20.000.00,12303-20.000.00,绿篱剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106802,null,18200-20.000.00,18200-20.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106801,null,02934-20.000.00,02934-20.000.00,Y型连接件,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106800,null,18600-20.000.00,18600-20.000.00,壁挂式自动回收水管架15米套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106730,null,08966-30.000.00,08966-30.000.00,手工具套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106731,null,00805-20.000.00,00805-20.000.00,嘉丁拿喷雾器1升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106732,Damage,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106733,Damage,02907-20.000.00,02907-20.000.00,无螺纹龙头接头 大,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106734,null,18620-20.000.00,18620-20.000.00,嘉丁拿25M壁挂式自动水管架套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106735,null,00021-66.666.66,00021-66.666.66,纸艺花卡,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106736,null,05554-20.000.00,05554-20.000.00,清洁系列通水手柄1.55-2.6米,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106737,null,00814-20.000.00,00814-20.000.00,嘉丁拿压力喷雾器1.25升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106738,null,18069-22.000.00,18069-22.000.00,4分50米舒适型高级零剪水管,null,null,null,null,null,null,5.0,5.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106739,null,18215-20.000.00,18215-20.000.00,4分5分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106740,null,18213-20.000.00,18213-20.000.00,4分5分截流接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106741,null,02998-20.000.00,02998-20.000.00,连接器 1/2,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106742,null,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106743,null,18233-20.000.00,18233-20.000.00,6分修补接头,null,null,null,null,null,null,3.0,3.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106744,null,02761-20.000.00,02761-20.000.00,3/4”内螺纹连接件,null,null,null,null,null,null,4.0,4.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106745,null,08925-20.000.00,08925-20.000.00,园艺工具,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106746,null,18304-20.000.00,18304-20.000.00,ecoPulse水枪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106747,null,18215-20.000.00,18215-20.000.00,4分5分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106748,Damage,11512-20.000.00,11512-20.000.00,Gardena防水手套L,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106749,null,08950-20.000.00,08950-20.000.00,基础大手铲,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106750,null,00030-66.666.66,00030-66.666.66,嘉丁拿粘虫板,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106751,null,08742-20.000.00,08742-20.000.00,折叠锯子135mm,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106752,null,18210-20.000.00,18210-20.000.00,室内水龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106799,null,11120-20.000.00,11120-20.000.00,Gardena压力喷雾器1.25升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106798,null,12202-20.000.00,12202-20.000.00,专业弯头修枝剪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106797,null,00007-66.666.66,00007-66.666.66,园艺地毯,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106796,null,00206-20.000.00,00206-20.000.00,园艺手套,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106753,null,00814-20.000.00,00814-20.000.00,嘉丁拿压力喷雾器1.25升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106754,null,00030-66.666.66,00030-66.666.66,嘉丁拿粘虫板,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106755,Damage,02934-20.000.00,02934-20.000.00,Y型连接件,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106756,Damage,18210-20.000.00,18210-20.000.00,室内水龙头接头,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106757,null,18200-50.000.00,18200-50.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106758,Damage,05574-20.000.00,05574-20.000.00,刷子,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106759,null,18215-20.000.00,18215-20.000.00,4分5分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106760,Damage,18241-20.000.00,18241-20.000.00,豪华金属龙头接头6分,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106761,null,02062-20.000.00,02062-20.000.00,Mambo式旋转喷灌装置,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106762,null,03622-30.000.00,03622-30.000.00,扫帚套装,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106763,null,11510-20.000.00,11510-20.000.00,嘉丁拿手套S,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106764,null,08970-20.000.00,08970-20.000.00,阳台套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106765,null,00007-66.666.66,00007-66.666.66,园艺地毯,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106766,null,00206-20.000.00,00206-20.000.00,园艺手套,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106767,null,18061-20.000.00,18061-20.000.00,嘉丁拿1/2“15M技术水管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106768,null,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106769,null,18085-22.000.00,18085-22.000.00,嘉丁拿50米零剪水管,null,null,null,null,null,null,2.0,2.0,0.0,0.0,M,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106770,Scrap,08966-30.000.00,08966-30.000.00,手工具套装,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106771,Scrap,00805-20.000.00,00805-20.000.00,嘉丁拿喷雾器1升,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106772,null,03120-20.000.00,03120-20.000.00,叶耙,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106773,null,03103-20.000.00,03103-20.000.00,可调草耙,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106774,null,18085-22.000.00,18085-22.000.00,嘉丁拿50米零剪水管,null,null,null,null,null,null,50.0,50.0,0.0,0.0,M,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106795,null,08970-20.000.00,08970-20.000.00,阳台套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106794,null,02761-20.000.00,02761-20.000.00,3/4”内螺纹连接件,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106793,Damage,18630-20.000.00,18630-20.000.00,嘉丁拿35M壁挂式自动水管架套装,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106792,Scrap,08970-20.000.00,08970-20.000.00,阳台套装,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106828,null,18003-20.000.00,18003-20.000.00,嘉丁拿1/2“20M高级水管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106827,Damage,18303-20.000.00,18303-20.000.00,经典型防冻喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106826,null,11102-20.000.00,11102-20.000.00,SOFT小喷壶,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106825,null,18304-20.000.00,18304-20.000.00,ecoPulse水枪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106824,null,03723-20.000.00,03723-20.000.00,手柄1.3米,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106838,null,03719-20.000.00,03719-20.000.00,伸缩式手柄90-145cm,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106837,Scrap,03107-20.000.00,03107-20.000.00,塑料扇耙,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106839,Damage,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
Husqvarna,Husqvarna,JIQ,JIQ,27028,20210623001,106832,null,18201-50.000.00,18201-50.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-23 01:41:03,2021-06-23 00:00:00,2021-06-23 09:53:46,2021-06-23 01:53:46,20210803,scale_jiq,20210623,scale
